feed_onestop_id,feed_url,operator_country,operator_state,operator_metro,operator_name,operator_onestop_id
f-dqcj-fairfaxconnector,http://www.fairfaxcounty.gov/connector/data/connector_gtfs.zip,US,US-VA,Washington DC,Fairfax Connector,o-dqcj-fairfaxconnector
f-r1r0-ptv,http://data.ptv.vic.gov.au/downloads/gtfs.zip#3/google_transit.zip,AU,AU-VIC,,Public Transport Victoria,o-r1-ptv
f-ue5-linja~karjalaoy~jÃ_Ã_skelÃ_isenautooy~pohjolanliikenneoy~kuop,http://bussit.kuopio.fi/gtfs/gtfs.zip,FI,FI-15,"Kuopio, , NilsiÃ_","Linja-Karjala, JÃ_Ã_skelÃ_isen Auto, Pohjolan Liikenne, Kuopion Liikenne, E. Ahonen Ky","o-ue5-linja~karjalaoy, o-ue5v-jÃ_Ã_skelÃ_isenautooy, o-ue5w-pohjolanliikenneoy, o-ue5t-kuopionliikenneoy, o-ue5z-eahonenky"
f-9q60w-cityofsanluisobispotransit,http://mjcaction.com/MJC_GTFS_Public/sanluisobispo_google_transit.zip,US,US-CA,San Luis Obispo,City of San Luis Obispo Transit,o-9q60w-cityofsanluisobispotransit
f-r6v-byroneasybus,https://addtransit.com/gtfsfile/54743/ByronEasybus.zip,AU,AU-QLD,,Byron Easybus,o-r6v-byroneasybus
f-c2h-northeast~or~us,http://oregon-gtfs.com/gtfs_data/northeast-or-us/northeast-or-us.zip,US,US-OR,"La Grande, Baker County, Wallowa County","Northeast Oregon Public Transit, Baker City Community Connection, Wallowa Community Connection","o-c2h-northeastoregonpublictransit, o-9ru-bakercitycommunityconnection, o-c2h6-wallowacommunityconnection"
f-9qc60-vacavillecitycoach,http://api.511.org/transit/datafeeds?api_key=e74ef98b-6e66-4d18-92be-e06755664137&operator_id=VC,US,US-CA,San Francisco Bay Area,Vacaville City Coach,o-9qc60-vacavillecitycoach
f-dj6m-okaloosacountytransit~fl~us,http://data.trilliumtransit.com/gtfs/okaloosacountytransit-fl-us/okaloosacountytransit-fl-us.zip,US,US-FL,Okaloosa County,Emerald Coast Rider,o-dj6m-emeraldcoastrider
f-u151-stib,http://gtfs.irail.be/mivb/mivb-gtfs.zip,BE,BE-BRU,,SociÃ©tÃ© des Transports Intercommunaux de Bruxelles/Maatschappij voor het Intercommunaal Vervoer te Brussel,o-u151-stib
f-9q9-vta,http://www.vta.org/sfc/servlet.shepherd/document/download/069A0000001NUea,US,US-CA,San Francisco Bay Area,Santa Clara Valley Transportation Authority,o-9q9-vta
f-9zep-siouxareametro~sd~us,http://data.trilliumtransit.com/gtfs/siouxareametro-sd-us/siouxareametro-sd-us.zip,US,US-SD,Sioux Falls,Sioux Area Metro,o-9zep-siouxareametro
f-gc7x-mortonscoaches,http://www.transportforireland.ie/transitData/google_transit_mortons.zip,IE,IE-L,Dublin,Mortons Coaches,o-gc7x-mortonscoaches
f-dnh08-bucshuttle,http://documents.atlantaregional.com/transitdata/gtfs_Buc.zip,US,US-GA,Atlanta,Buckhead Uptown Connection,o-dnh08-bucshuttle
f-gc-busÃ‰ireann,http://www.transportforireland.ie/transitData/google_transit_buseireann.zip,IE,,,Bus Ã‰ireann,o-gc-busÃ‰ireann
f-9r8-josephinecounty~or~us,http://oregon-gtfs.com/gtfs_data/josephinecounty-or-us/josephinecounty-or-us.zip,US,US-OR,Grants Pass,"Josephine Community Transit, Rogue Valley Commuter Line","o-9r8-josephinecommunitytransit, o-9r83-roguevalleycommuterline"
f-drt3-yankee,http://www.massdot.state.ma.us/Portals/0/docs/developers/yankee_google_transit.zip,US,US-MA,Boston,Yankee Line,o-drt3-yankee
f-dpwz-grandrivertransit,http://www.regionofwaterloo.ca/opendatadownloads/GRT_GTFS.zip,CA,CA-ON,Waterloo,Grand River Transit,o-dpwz-grandrivertransit
f-drq4-thewave~nantucketregionaltransitauthority,http://data.trilliumtransit.com/gtfs/nantucket-ma-us/nantucket-ma-us.zip,US,US-MA,Nantucket,Nantucket Regional Transit Authority,o-drq4-thewave~nantucketregionaltransitauthority
f-u0sk-rÃ©seaustan,http://opendata.grandnancy.eu/?eID=ics_od_datastoredownload&file=333,FR,FR-M,Nancy,RÃ©seau STAN,o-u0sk-rÃ©seaustan
f-dpc8-sheboygan~wi~us,http://data.trilliumtransit.com/gtfs/sheboygan-wi-us/sheboygan-wi-us.zip,US,US-WI,Sheboygan,Shoreline Metro,o-dpc8-shorelinemetro
f-9ry8-mountainridestransportationauthoritymrta,http://data.trilliumtransit.com/gtfs/mountainrides-id-us/mountainrides-id-us.zip,US,US-ID,Wood River Valley,Mountain Rides Transportation Authority,o-9ry8-mountainridestransportationauthoritymrta
f-9q5f-pasadenatransit,http://rt.pasadenatransit.net/rtt/public/utility/gtfs.aspx,US,US-CA,Pasadena,Pasadena Transit,o-9q5f-pasadenatransit
f-dqcj1-fairfaxcue,http://www.fairfaxva.gov/Home/ShowDocument?id=6713,US,US-VA,Fairfax,Fairfax CUE Bus,o-dqcj1-fairfaxcue
f-dp3-cta,http://www.transitchicago.com/downloads/sch_data/google_transit.zip,US,US-IL,Chicago,Chicago Transit Authority,o-dp3-chicagotransitauthority
f-drm-rhodeislandpublictransitauthority,http://www.ripta.com/googledata/current/google_transit.zip,US,US-RI,,Rhode Island Public Transit Authority,o-drm-rhodeislandpublictransitauthority
f-9wfy-grandvalleytransit,http://emap.mesacounty.us/datadownload/Google_Transit_Feed/google_transit.zip,US,US-CO,Grand Junction,Grand Valley Transit,o-9wfy-grandvalleytransit
f-dqcqz-bwithurgoodmarshallairport,http://mdtrip.org/googletransit/BWI/google_transit.zip,US,US-MD,Baltimore,BWI Thurgood Marshall Airport,o-dqcqz-bwithurgoodmarshallairport
f-dqch-prtc,http://www.prtctransit.org/feeds/google_transit.zip,US,US-VA,Washington DC,Potomac and Rappahannock Transportation Commission,o-dqch-prtc
f-66tm-liserco~lincosur~lisanco,http://datos.gob.cl/dataset/c77c9a50-6dd1-449d-b5ab-947ec0139b31/resource/a4edcf07-0657-456d-bbbc-54b2aec1de8d/download/coquimbo10feb16.zip,CL,CL-CO,Greater La Serena,"LISERCO, LINCOSUR, LISANCO","o-66tm9-liserco, o-66tm-lincosur, o-66tm-lisanco"
f-c29p-bctransit~fraservalleyexpress,http://bctransit.com/servlet/bctransit/data/GTFS%20-%20FVX,CA,CA-BC,Chilliwack,BC Transit - Fraser Valley Express,o-c29p-bctransit~fraservalleyexpress
f-9yz-jeffersoncounty~mo~us,http://data.trilliumtransit.com/gtfs/jeffersoncounty-mo-us/jeffersoncounty-mo-us.zip,US,US-MO,St. Louis,JeffCo Express,o-9yz-jeffcoexpress
f-gc9-mcgrathcoaches,http://www.transportforireland.ie/transitData/google_transit_mcgrath.zip,IE,IE-C,Mayo,McGrath Coaches,o-gc9-mcgrathcoaches
f-djjt-suntran~fl~us,http://data.trilliumtransit.com/gtfs/suntran-fl-us/suntran-fl-us.zip,US,US-FL,Ocala,SunTran,o-djjt-suntrancityofocala
f-c38d-bctransit~princegeorgetransitsystem,http://bctransit.com/servlet/bctransit/data/GTFS%20-%20Prince%20George,CA,CA-BC,Prince George,BC Transit - Prince George Transit System,o-c38d-bctransit~princegeorgetransitsystem
f-dnkk-knoxvilleareatransit,https://www.dropbox.com/s/trj5la5viro8ui5/google_transit.zip?dl=1,US,US-TN,Knoxville,Knoxville Area Transit,o-dnkk-knoxvilleareatransit
f-f25-citsorel~varennes,http://www.rtm.quebec/xdata/citsv/google_transit.zip,CA,CA-QC,Montreal,CIT Sorel-Varennes,o-f25-citsorel~varennes
f-c29p-bctransit~centralfraservalleytransitsystem,http://bctransit.com/servlet/bctransit/data/GTFS%20-%20Central%20Fraser%20Valley,CA,CA-BC,Central Fraser Valley,BC Transit - Central Fraser Valley Transit System,o-c29p-bctransit~centralfraservalleytransitsystem
f-9qc-vinenapacounty,http://api.511.org/transit/datafeeds?api_key=e74ef98b-6e66-4d18-92be-e06755664137&operator_id=VN,US,US-CA,San Francisco Bay Area,Vine (Napa County),o-9qc-vinenapacounty
f-u3z-klaipÄ—doskeleivinistransportas,http://www.stops.lt/klaipeda/klaipeda/gtfs.zip,LT,LT-KL,KlaipÄ—da,KlaipÄ—dos keleivinis transportas,o-u3z-klaipÄ—doskeleivinistransportas
f-9qj-sunlinetransitagency,http://www.sunline.org/transit/google_transit.zip,US,US-CA,Palm Springs,Sunline Transit Agency,o-9qj-sunlinetransitagency
f-ud-atkoliinidoÃœ~aktsiaseltshansabussiliinid~kihnuveeteedas~vÃ_i,http://www.peatus.ee/gtfs/gtfs.zip,EE,"EE-37, , EE-67, EE-74, EE-44, EE-78, EE-86, EE-70, EE-82, EE-57, EE-51, EE-65, EE-49, EE-84, EE-59",", JÃµhvi, PÃ_rnu, Tallinn, VÃµru, Avinurme, Rapla, Valga, Tartu, Mustvee, Rakvere","ATKO Liinid, Hansa Bussiliinid, Kihnu Veeteed AS, VÃ_inamere Liinid, OV Ida-Bus, NAJA, GoBus, Taisto Liinid, Kalle Bussid, VÃ_ndra Karu OsaÃ_hing, Bussipartner, Arne Auto, LÃ_ganuse HVM, Asunduse, Ecolines Estonia, Adraku Transport, Fremanti, Eesti Buss, Ekspress-Auto L, Sarbuss, REMFAKT, Hansabuss, Arilix, Hargla MasinaÃ_histu, L&L, MRP Linna Liinid, SEBE, Sareta, Forcen Grupp, Atko Bussiliinid, H-Liinid, MK Autobuss, Automen, Heiki Truuvelt, Rapla Bussipark, MK Reis-X, Temptrans, Vilandert, ELRON, Assotrans, LiinamÃ_e Reisid, StimReis, Reinhald Pihlak, Tallinna Linnatranspordi, Karter, Sirel Reisid, Samat, Tapa Autobussipark, VÃµru Taksod, AskÃ_lÃ_ Grupp, Lux Express, PRESTO, TÃµnu Tours, Viimars, Estonian Lines, Vahesaar, Bus Transport Holding, Taub Grupp, Esvil-Reisid, Harri Luht, Teadmata","o-ud-atkoliinidoÃœ, o-ud-aktsiaseltshansabussiliinid, o-ud-kihnuveeteedas, o-ud2w-vÃ_inamereliinidoÃœ, o-ude3-ovida~busoÃœ, o-ude3-najaoÃœ, o-ud-gobusas, o-ud-taistoliinidoÃœ, o-ud2-kallebussidoÃœ, o-ud3-vÃ_ndrakaruosaÃ_hing, o-ud6-bussipartneroÃœ, o-ud93-arneautooÃœ, o-ude-lÃ_ganusehvmosaÃ_hing, o-ud72-asunduseosaÃ_hing, o-udd-ecolinesestoniaoÃœ, o-ud7p-adrakutransportoÃœ, o-ude3-fremantioÃœ, o-ud-eestibussoÃœ, o-ud-ekspress~autolosaÃ_hing, o-ud-sarbussas, o-ud3x-remfaktoÃœ, o-ud-hansabussas, o-ud6-arilixoÃœ, o-ud68-harglamasinaÃ_histu, o-ud2-l~laktsiaselts, o-ud9d-mrplinnaliinidoÃœ, o-ud7-sebeaktsiaselts, o-ud2-saretaaktsiaselts, o-ud6-forcengruppoÃœ, o-ud-atkobussiliinidas, o-ud9-h~liinidas, o-ud-aktsiaseltsmkautobuss, o-ud6-automenoÃœ, o-ud6-heikitruuvelt, o-ud3-raplabussiparkoÃœ, o-ud-mkreis~xoÃœ, o-ud9d-temptransas, o-ud99-vilandertoÃœ, o-ud-elron, o-udd-assotransas, o-ud7-liinamÃ_ereisidoÃœ, o-ude3-stimreisosaÃ_hing, o-ud7p-reinhaldpihlak, o-ud9d-tallinnalinnatranspordias, o-ud6-karteroÃœ, o-ud-sirelreisidoÃœ, o-ud9-samatas, o-udd9-tapaautobussiparkosaÃ_hing, o-ud71-vÃµrutaksodoÃœ, o-ud7-askÃ_lÃ_gruppoÃœ, o-ud-asluxexpressestonia, o-ud6-prestoosaÃ_hing, o-ude2-tÃµnutoursoÃœ, o-ud9d-viimarsoÃœ, o-ud-estonianlinesoÃœ, o-ud6-vahesaaroÃœ, o-ud-bustransportholdingoÃœ, o-ud96-taubgruppoÃœ, o-ud9d-esvil~reisidas, o-ud7j-harriluht, o-ud2-teadmata"
f-9mu-mts,http://www.sdmts.com/google_transit_files/google_transit.zip,US,US-CA,San Diego,Metropolitan Transit System,o-9mu-mts
